id;serie;popolo;nome;foto;video_rot;video_gim1;video_gim2;video_gim3;foto_ogg;nome_ogg;fronte_carta;retro_carta;descrizione;provenienza;collezione_standard;personaggio_posseduto;accessorio_posseduto;carta_posseduta
682;Luxion;Tribù del Bosco;Arboricus;arboricus_lx_prova.png;;;;;;;placeholder.jpg;;ARBORICUS il Signore del Bosco|Quando esce dalla Globosfera di Potenziamento, l’energia che lo avvolge è accecante! È la luce degli alberi, delle piante, delle foglie... Il disco di legno che ha sulla schiena può essere lanciato contro i nemici, per abbattersi su di loro con la precisione di un boomerang, dopodiché... torna dal suo padrone! Questo guscio racchiude anche un paracadute di liane e fronde, provvidenziale in caso di attacco dall’alto!;Bustina Giocheria;1;0;0;0
683;Luxion;Tribù del Bosco;Cactus;cactus_lx_prova.png;;;;;;;placeholder.jpg;;CACTUS il Grassoplante|Conosciuto come “Il Carnivoro”, ha lunghe braccia con cui afferra i nemici per divorarli. Quando avvista una preda si immobilizza prendendo le sembianze di una innocua pianta grassa… ma non appena l’incauto rivale si avvicina... Zac! Il corpo dell’avversario viene avvolto da una morsa che non lascia scampo. Dopo averlo tramortito, Cactus lo assapora lentamente, godendosi il pasto!;Bustina Giocheria|Blister;1;0;0;0
684;Luxion;Tribù del Bosco;Forteceppo;forteceppo_lx_prova.png;;;;;;;placeholder.jpg;;FORTECEPPO|La Globosfera di Potenziamento rigenera le radici secolari che compongono il suo corpo. La sua flessibilità aumenta e gli permette di allungarsi a dismisura fino ad afferrare i nemici a enormi distanze. Prevedere il suo attacco è impossibile perché la sua morsa fatale arriva improvvisamente dal... sottosuolo! “Chiunque osi attaccare un Gormita del Bene dovrà fare i conti con me!”;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
685;Luxion;Tribù del Bosco;Palmizio;palmizio_lx_prova.png;;;;;;;placeholder.jpg;;PALMIZIO il Nocivo|Ricoperto da foglie di palma, si mimetizza fra le piante... Scovarlo è impossibile! Il nemico si accorge della sua presenza quando ormai è troppo tardi... questo Gormita lo ha già colpito con una secrezione che lo paralizza in pochi istanti! Solo a questo punto Palmizio si manifesta e intrappola la preda stringendola nella morsa delle sue foglie. L’avversario verrà corroso dall’olio nocivo che il suo corpo secerne.;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
686;Luxion;Tribù del Bosco;Rovo;rovo_lx_prova.png;;;;;;;placeholder.jpg;;"ROVO lo Spinoso|Il suo agile corpo è ricoperto da spine che provocano nel nemico ferite che non possono cicatrizzarsi. Grazie alle sue braccia allungabili, crea una rete di rovi che intrappola i nemici in un intrico fatale! Liberarsi da questo labirinto è impossibile: chi osa scalfire le sue membra viene investito da un getto di veleno! ""Avvicinati... Le mie spine non stuzzicano la tua curiosità? Presto stuzzicheranno te...""";Bustina Giocheria|Blister;1;0;0;0
687;Luxion;Tribù del Bosco;Gorbattente del Bosco;gorbosco_lx_prova.png;;;;;;;placeholder.jpg;;"GORBATTENTE DEL BOSCO|Il Signore degli Elementi del Bosco nutre una profonda gratitudine nei confronti di questo guerriero, che in un lontano passato contribuì a costruire la Globosfera di Potenziamento. Accorre in soccorso della sua Tribù ogni volta che è necessario! ""Contate su di me, miei fedeli alleati! Sono sempre al vostro servizio!""";Bustina Giocheria|Blister;1;0;0;0
688;Luxion;Tribù dell'Acqua;Kraken;kraken_lx_prova.png;;;;;;;placeholder.jpg;;KRAKEN il Signore dell’Acqua|Quando esce dalla Globosfera di Potenziamento irradia dal suo corpo un colore fluorescente visibile anche a grandi distanze... Questo è il segnale che la sua Tribù attende per attaccare in massa i nemici! Kraken guida i suoi alleati con agilità, scrutando con la sua vista ipersensoriale gli abissi. Con i tentacoli che si diramano dalla sua schiena è in grado di generare vortici marini dentro i quali stritola i nemici!;Bustina Giocheria;1;0;0;0
689;Luxion;Tribù dell'Acqua;Barrakuda;barrakuda_lx_prova.png;;;;;;;placeholder.jpg;;BARRAKUDA|Se avvisti una pinna a pelo d’acqua... scappa!!! Si tratta di Barrakuda che ha le sembianze di uno squalo e denti aguzzi come quelli di un piranha! Fra i flutti è velocissimo... Tutto merito delle pinne direzionali che ha sulla schiena. Ha il compito di sorvegliare ogni anfratto, per questo non appena la sua energia accenna ad affievolirsi entra nella Globosfera di Potenziamento... Non può permettersi di riposare!;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
690;Luxion;Tribù dell'Acqua;Hippobraccius;hippobraccius_lx_prova.png;;;;;;;placeholder.jpg;;HIPPOBRACIUS|Al posto delle braccia ha due micidiali cavallucci marini pronti a staccarsi dal suo corpo per aggredire chiunque osi infastidirlo! Aggraziati ed eleganti, sono in realtà creature feroci dotate di denti affilati.|Ha l’abitudine di vivere in solitudine negli abissi, ma quando bisogna combattere è in prima fila!|“Non avvicinarti o sarò costretto a liberare i guardiani che mi scortano ovunque...”;Bustina Giocheria|Blister;1;0;0;0
691;Luxion;Tribù dell'Acqua;Impetus;impetus_lx_prova.png;;;;;;;placeholder.jpg;;IMPETUS|Il suo corpo è generato dalle correnti marine più impetuose! Questo gli permette di scatenare contro i nemici onde gigantesche e maremoti, a cui è inutile tentare di sfuggire... Prendendo vita dalle correnti marine, questo Gormita è in grado di percepire ogni spostamento che avviene nei mari, nei laghi e nei fiumi. Se qualche malintenzionato si illude di sorprendere alle spalle i Gormiti dell’Acqua… Si sbaglia!;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
692;Luxion;Tribù dell'Acqua;Mytiles;mytiles_lx_prova.png;;;;;;;placeholder.jpg;;MYTILES lo Sbriciolatore|Lo chiamano “Lo Sbriciolatore” perché le conchiglie che ha al posto delle mani sono in grado di frantumare qualsiasi cosa.|In difesa è un campione: due valve resistenti proteggono la sua testa e in caso di bisogno può ritrarre collo e gambe all’interno del corpo, così da schivare anche gli attacchi più aggressivi … Una tattica efficace!|“Non vedo l’ora di afferrarti per ridurti in poltiglia... Ah ah ah!!!”;Bustina Giocheria|Blister;1;0;0;0
693;Luxion;Tribù dell'Acqua;Gorbattente dell'Acqua;goracqua_lx_prova.png;;;;;;;placeholder.jpg;;"GORBATTENTE DELL’ACQUA|Prima degli scontri più importanti viene sempre convocato dal suo Signore per sostenere i Gormiti del Bene e... non manca mai a un appello! Pronto ed efficiente, è fiero e orgoglioso di poter essere d’aiuto ai suoi alleati, così come, molti anni or sono, offrì il suo sostegno per costruire la Globosfera di Potenziamento... “A un sol cenno del mio Signore, accorro a proteggere la mia Tribù!""";Bustina Giocheria|Blister;1;0;0;0
694;Luxion;Tribù del Vento;Mystral;mystral_lx_prova.png;;;;;;;placeholder.jpg;;MYSTRAL il Signore del Vento|Le piume che ha sulle braccia e sulla schiena lo ricoprono di un mantello che accresce la sua eleganza. Quando si nasconde sotto questo manto dorato ha il potere di diventare invisibile agli sguardi ostili! Plana maestoso, sfruttando le correnti a suo piacimento grazie alle penne-timone che ha sulla coda... Quando esce dalla Globosfera di Potenziamento la corazza che ricopre il suo possente corpo risplende di una forza invincibile!;Bustina Edicola|Bustina Giocheria;1;0;0;0
695;Luxion;Tribù del Vento;Aduncus;aduncus_lx_prova.png;;;;;;;placeholder.jpg;;ADUNCUS lo Spaccabecco|Fedele aiutante del Signore del Vento, questo Gormita è un feroce combattente! Più volte si è lanciato in picchiata contro le schiere del Male... Ha un coraggio invidiabile! È molto sicuro di sè e della sua forza e raramente è stato sconfitto in combattimento. Quando sfodera le piume taglienti che ha sulle braccia, l'avversario ha una sola possibilità... Ritirarsi! “La Tribù del Vento è la mia famiglia... Chiunque oserà sfidarla dovrà vedersela con me e con le mie lame affilate!”;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
696;Luxion;Tribù del Vento;Buferios;buferios_lx_prova.png;;;;;;;placeholder.jpg;;BUFERIOS|È una concentrazione di burrasche, temporali, bufere, che è pronto a scatenare contro chiunque osi sfidare i suoi alleati. È tranquillo e taciturno, ma quando viene provocato si può udire il suo boato di rabbia a chilometri di distanza! La sua voce echeggia nei cieli minacciosa come una tempesta… “Nubi, tuoni, pioggia e vento... condannate i nemici a perenne tormento!”;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
697;Luxion;Tribù del Vento;Tornado;tornado_lx_prova.png;;;;;;;placeholder.jpg;;TORNADO il Vorticoso|Il suo corpo è composto da vortici in movimento che può indirizzare contro i nemici! Il suo colpo segreto inizialmente sembra innocuo, ma in seguito si rivela fatale: piccole spire rotanti da lui generate iniziano a girare su se stesse per poi prendere velocità e trasformarsi in trombe d’aria, grandi come montagne e capaci di risucchiare tutto ciò che trovano! “Hai voglia di provare l’ebbrezza del volo?! Vieni con me e ti farò... girare la testa!!!”;Bustina Giocheria|Blister;1;0;0;0
698;Luxion;Tribù del Vento;Saettante;saettante_lx_prova.png;;;;;;;placeholder.jpg;;SAETTANTE|Nelle notti oscure solo lui può soccorrere i Gormiti del Vento! Con i fulmini che riesce a creare dalle mani è infatti in grado di illuminare anche il buio. Ma non è tutto... Queste folgori sono in grado di incenerire qualunque cosa sfiorino! Quando esce dalla Globosfera di Potenziamento, una rete di elettricità lo avvolge e il suo maggiore divertimento è inseguire i Gormiti del Male lanciando contro di loro le sue scariche.;Bustina Giocheria|Blister;1;0;0;0
699;Luxion;Tribù del Vento;Gorbattende del Vento;gorvento_lx_prova.png;;;;;;;placeholder.jpg;;GORBATTENTE DEL VENTO|La Tribù degli Elementi del Vento può contare su un alleato fedele... Si tratta di questo eroico Gorbattente! Ogni volta che se ne è presentata l’occasione è accorso in aiuto del suo Signore con prontezza e solerzia. Il suo contributo, all’origine del tempo, fu apprezzato anche nella costruzione della Globosfera di Potenziamento, a cui donò leggerezza ed eleganza.;Bustina Giocheria|Blister;1;0;0;0
700;Luxion;Tribù del Male;Cerbante;cerbante_lx_prova.png;;;;;;;placeholder.jpg;;CERBANTE il Signore del Male|La sua bruttezza è pari alla sua cattiveria... non ha limiti! Le sue tre teste racchiudono una grande intelligenza che gli permette di escogitare a ogni attacco una nuova strategia…|Quando si arrabbia emette con la sua voce rauca un urlo infernale che echeggia ovunque. In pochi osano contraddirlo e quelli che ci hanno provato non hanno fatto una bella fine…|“All’erta, miei crudeli scagnozzi, ho appena elaborato un nuovo diabolico piano...!”;Bustina Edicola|Bustina Giocheria;1;0;0;0
701;Luxion;Tribù del Male;Oleodoctor;oleodoctor_lx_prova.png;;;;;;;placeholder.jpg;;OLEODOCTOR|Dai giganteschi tubi che ha al posto delle braccia fuoriesce un liquido rugginoso che si attacca al corpo del nemico sfigurandolo con terribili cicatrici! Quando si ricarica nella Globosfera di Potenziamento questa sostanza diventa radioattiva e aumenta a dismisura il suo potere corrosivo. “Non chiedermi cosa si nasconde in fondo ai miei condotti metallici... Non vivresti abbastanza a lungo per raccontarlo!”;Bustina Giocheria|Blister;1;0;0;0
702;Luxion;Tribù del Male;Kompaktator;kompaktator_lx_prova.png;;;;;;;placeholder.jpg;;KOMPAKTATOR|Con il suo corpo gigantesco rade al suolo tutto ciò che incontra riducendolo in frantumi. Non ha pietà per niente e per nessuno: dopo aver compattato il nemico con i giganteschi rulli che ha sulle mani lo frantuma fra le sue mandibole di acciaio e solo quando ha sbriciolato ogni sua parte si dimostra soddisfatto scoppiando in una fragorosa risata. “Quando avrò finito con te, tutto ciò che resterà sarà... polvere!”;Bustina Giocheria|Blister;1;0;0;0
703;Luxion;Tribù del Male;Gazmazk;gazmazk_lx_prova.png;;;;;;;placeholder.jpg;;GAZMAZK l’Asfissiante|Un vero e proprio ordigno a orologeria! Dal suo corpo può emettere gas radioattivi che soffocano il nemico. Per questo il suo volto è ricoperto da una speciale maschera d’ossigeno… il veleno che rilascia sarebbe fatale anche per lui! La sua perfidia non ha limite: tra i Gormiti del Male si distingue per crudeltà. “Non sprecare parole supplicando pietà... Presto ti renderai conto di cosa significhi avermi sfidato...”;Bustina Giocheria|Blister;1;0;0;0
704;Luxion;Tribù del Male;Plastiforme;plastiforme_lx_prova.png;;;;;;;placeholder.jpg;;IL PLASTIFORME|Le bende che avvolgono questo Gormita alla vista di un nemico si staccano prontamente dal corpo per dirigersi sulla preda e... soffocarla! È uno dei guerrieri del Male più crudeli: chi viene aggredito dal suo attacco si sente letteralmente mancare l’aria! “Dove scappi?! Risparmia il fiato per quando ti avrò raggiunto con le mie fasce soffocanti!”;Bustina Giocheria|Blister;1;0;0;0
705;Luxion;Tribù del Male;Gorbattente del Male;gormale_lx_prova.png;;;;;;;placeholder.jpg;;GORBATTENTE DEL MALE|Rintanato negli antri più oscuri o nei crateri più profondi, emerge dal buio solo quando viene convocato dal suo Signore. Risponde all’appello con sollecitudine, perché il suo unico desiderio è quello di vedere le Tribù del Bene sfiancate e annientate... Nei grandi assalti ha dato buona prova di sé, sfoderando una crudeltà inaspettata! “Vivo in attesa del giorno in cui potrò osservare la paura negli occhi dei miei nemici!”;Bustina Giocheria|Blister;1;0;0;0
706;Luxion;Tribù del Male;Cingolo;cingolo_lx_prova.png;;;;;;;placeholder.jpg;;CINGOLO l’Arsenale Vivente|È un vero arsenale vivente! Al posto dei piedi ha cingoli che gli permettono di camminare su qualsiasi terreno, al posto delle braccia missili appuntiti e in cima alla testa un elmo dotato di un cannone di precisione. Il suo petto è cinto di munizioni e sulle spalle ha due laser... Se lo incontri sulla tua strada c’è una sola cosa da fare... scappare!!! “Quale dei miei micidiali strumenti vuoi assaggiare?!?!”;Bustina Edicola;1;0;0;0
707;Luxion;Tribù del Male;Electrowatt;electrowatt_lx_prova.png;;;;;;;placeholder.jpg;;"ELECTROWATT|È un ammasso di spine, cavi e prese elettriche. All’interno del suo corpo è racchiusa un’immensa quantità di energia che è pronto a scaricare contro i nemici, carbonizzandoli! Grazie alle vibrazioni che accumula nella Globosfera di Potenziamento, ha la capacità di emanare delle raffiche molto ravvicinate... Se sei riuscito a scampare alla prima scarica... scappa!!! La seconda non fallirà... “Non vedo l’ora di stringerti fra le mie dita metalliche!!!""";Bustina Edicola;1;0;0;0
708;Luxion;Senza Popolo;Leander;leander_lx_prova.png;;;;;;;placeholder.jpg;;LEANDER|Racchiude l’essenza della Natura e dei suoi elementi! Esiste da sempre e ha l’obiettivo di sconfiggere le forze del Male. Accorso in aiuto dei Signori di Roccia, Acqua, Bosco e Vento, questo valoroso eroe ha concesso alle Tribù del Bene il dono della rigenerazione! Ogni volta che gli alleati di Leander si sentiranno deboli potranno entrare nella Globosfera di Potenziamento per ritrovare energie! “Solo uniti la promessa della vittoria si farà strada nei vostri cuori!”;Globosfera di Potenziamento;1;0;0;0
709;Luxion;Senza Popolo;Drakonius;drakonius_lx_prova.png;;;;;;;placeholder.jpg;;DRAKONIUS|È l’incarnazione del Male! Striscia lasciando dietro di sé morte e desolazione... Richiamato sulla Terra erroneamente dai Signori del Bene, ha l’obiettivo di impadronirsi della Globosfera di Potenziamento per indebolire i Gormiti del Bene fino ad annientarli. È privo di scrupoli... Per raggiungere il suo scopo utilizzerebbe qualsiasi mezzo. Sarà forse per questo che nessuno ha mai osato opporsi alla sua volontà?;Globosfera di Potenziamento;1;0;0;0
710;Nature Unleashed;Popolo della Terra;Lord Agrom;agrom_nu_prova.png;;;;;;;placeholder.jpg;;LORD AGROM|Coraggioso, curioso e tollerante, il giovane Agrom ama il suo popolo, ma è diverso da ogni altro Gormita della Terra: pensa che la chiave per sconfiggere Magor risieda nell'unione di tutte le Tribù di Gorm. Assieme al potere del suo inarrestabile Rock Hammer, Agrom è pronto per guidare gli altri Principi di Gorm in un'epica battaglia degna dei tempi antichi!;Bustina Edicola|Bustina Giocheria;1;0;0;0
711;Nature Unleashed;Popolo della Terra;Gerz;gerz_nu_prova.png;;;;;;;placeholder.jpg;;GERZ|Dove non c'è la forza, ci sia la quantità! Gerz è un particolare Gormita della Terra capace di moltiplicarsi infinite volte, fino a creare ondate di Gerz pronti a scagliarsi sugli incauti avversari! I Signori della Natura hanno provato la temibile forza di un esercito di Gerz, e ancora ne portano i segni! Ma, come tutti gli avversari di Magor, Gerz è pronto ad aiutare i Signori della Natura per il bene dell'intera Isola!;Bustina Giocheria|Blister;1;0;0;0
712;Nature Unleashed;Popolo della Terra;Spero;spero_nu_prova.png;;;;;;;placeholder.jpg;;SPERO|Spero è un Gormita della Terra con un incarico speciale: è il guardiano delle mura di Tirok, invalicabile protezione della Fortezza della Terra. Inoltre, Spero è Guardiano delle Sacre Grotte in cui il Popolo della Terra ha rappresentato la propria storia. Questo fa di lui uno dei Gormiti più legati al passato, i Signori della Natura faranno molta fatica a convincere Spero ad abbandonare le sue convinzioni! Armato di letali artigli di diamante, Spero è letteralmente un osso molto duro per ogni avversario che sia così sconsiderato da toccare le sacre mura della Terra!;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
713;Nature Unleashed;Popolo della Terra;Tun Tun;tuntun_nu_prova.png;;;;;;;placeholder.jpg;;TUN TUN|Un Gormita della Terra forte e leale, Tun Tun è sempre in prima linea contro le malvagie armate di Magor! La forza di Tun Tun è leggendaria, e i Signori della Natura sanno di avere un'inarrestabile alleato al loro fianco!;Bustina Giocheria|Blister;1;0;0;0
714;Nature Unleashed;Popolo della Terra;Soldato della Terra;gorterra_nu_prova.png;;;;;;;placeholder.jpg;;SOLDATO DELLA TERRA|I guerrieri del Popolo della Terra sono i più potenti dell'intera Isola di Gorm! Più determianti e resistenti di chiunque altro, i Gormiti della Terra sono letteralmente inamovibili! Come le rocce del loro regno, sono capaci di resistere ai colpi più duri e di restuirli a piena potenza!;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
715;Nature Unleashed;Popolo della Foresta;Lord Tasaru;tasaru_nu_prova.png;;;;;;;placeholder.jpg;;LORD TASARU|Il più giovane e il più estroverso dei Principi di Gorm, Tasaru è il coraggioso Signore della Foresta, il guerriero più forte della sua Tribù. L'intero mondo vegetale è ai suoi comandi, i nemici di Tasaru devono combattere contro la natura stessa! Rampicanti e liane per imprigionare, rami e radici per colpire, semi e spine come dardi: il Principe della Foresta è pronto a combattere!;Bustina Edicola|Bustina Giocheria;1;0;0;0
716;Nature Unleashed;Popolo della Foresta;Nuts;nutz_nu_prova.png;;;;;;;placeholder.jpg;;NUTZ|Quando si parla di teste dure, nessuno regge il confronto di Nutz! Simile ad un groviglio di radici su cui poggia un'enorme noce, Nutz è un esperto conoscitore della Foresta e un valido alleato per i Signori della Natura! I suoi poteri speciali gli permettono di creare un'esercito di piccoli Nutz nella sua testa e di lanciarli a mitraglia contro gli avversari! pochi nemici resistono ad un'ondata di teste di legno!;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
717;Nature Unleashed;Popolo della Foresta;Groot;groot_nu_prova.png;;;;;;;placeholder.jpg;;GROOT|Groot è uno stranissimo Gormita formato da corteccia, rocce e lunghe e possenti radici. L'aspetto buffo non deve trarre in inganno: pochi nemici sono sfuggiti alla stretta vegetale delle radici di Groot! Potente e veloce nonostante le sue dimensioni, Groot è un valido e leale alleato per i Signori della Natura nella loro lotta contro Magor.;Bustina Giocheria|Blister;1;0;0;0
718;Nature Unleashed;Popolo della Foresta;Burning;burning_nu_prova.png;;;;;;;placeholder.jpg;;BURNING|Burning lasciò il Rifugio della Foresta dopo essere stato maledetto da Magor: il suo aspetto è quello di un legno fossilizzato perennemente in fiamme, incarnazione del terrore per il suo Popolo! È in grado di creare vermi infuocati sulle proprie braccia e lanciarli contro i nemici, seminando una scia di devastazione completamente carbonizzata!;Bustina Giocheria|Blister;1;0;0;0
719;Nature Unleashed;Popolo della Foresta;Soldato della Foresta;gorforesta_nu_prova.png;;;;;;;placeholder.jpg;;SOLDATO DELLA FORESTA|Radicati nel loro enorme Rifugio, i Gormiti della Foresta sono il Popolo di Gorm che più teme l'avanzata di Magor: la loro debolezza naturale è il fuoco, ed il Popolo del Vulcano incarna le loro paure più profonde! Ma Magor non deve cantare vittoria: quando vengono sfidati, i Gormiti della Foresta sfruttano il loro odio per il fuoco contro i loro nemici e collezionano le bruciature sulla corteccia come segni del loro valore!;Bustina Giocheria|Blister;1;0;0;0
720;Nature Unleashed;Popolo del Mare;Lord Piron;piron_nu_prova.png;;;;;;;placeholder.jpg;;LORD PIRON|Riflessivo e pacato, il Principe del Popolo del Mare è il più calmo dei quattro Signori della Natura. Ma, anche se a volte sembra essere timido e impacciato, Lord Piron ha una ferrea volontà che lo porta a combattere il male in ogni sua forma. Come il mare calmo nasconde la tempesta, così l'apparente calma di Piron nasconde il fiero animo di un guerriero pronto a tutto per difendere Gorm!;Bustina Edicola|Bustina Giocheria;1;0;0;0
721;Nature Unleashed;Popolo del Mare;Aqualogue;aqualogue_nu_prova.png;;;;;;;placeholder.jpg;;AQUALOGUE|Questi Gormiti del Mare ricordano dei piccoli bambini, e come tali si comportano: giocano tra le onde, non sono in grado di camminare e fluttuano nel loro elemento! I loro comportamenti sono legati al puro istinto, e questo li rende davvero imprevedibili! I loro poteri speciali permettono agli Aqualogue di lanciare potenti getti d'acqua come geyser, in grado di polverizzare tutto quello che fa paura a questi giovani Gormiti del Mare.;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
722;Nature Unleashed;Popolo del Mare;Klaxus;klaxus_nu_prova.png;;;;;;;placeholder.jpg;;KLAXUS|Il terrore dei Mari! Il Klaxus è un gigantesco Gormita del Mare che ricorda un gigantesco crostaceo! Come un granchio, il Klaxus ha due enormi chele al posto delle mani, a memoria di Gormita nessuno è mai riuscito a sfuggire alla sua terribile presa! La sua mole è tale che se non riesce a sconfiggere un avversario, semplicemente...lo mangia!;Bustina Giocheria|Blister;1;0;0;0
723;Nature Unleashed;Popolo del Mare;Vomica;vomica_nu_prova.png;;;;;;;placeholder.jpg;;VOMICA|La tribù più selvaggia del Popolo del Mare, i Vomica ricordano i piranha e come tali si comportano: enormi branchi solcano i mari di Gorm e si avventano contro gli sconsiderati che nuotano nel loro territorio! Nessun avversario ha mai visto un branco di Vomica affamati è tornato per raccontarlo!;Bustina Giocheria|Blister;1;0;0;0
724;Nature Unleashed;Popolo del Mare;Soldato del Mare;gormare_nu_prova.png;;;;;;;placeholder.jpg;;"SOLDATO DEL MARE|I Gormiti del Popolo del Mare sono un fiero popolo che crede nella pace e nella fraternità tra tutte le tribù di Gorm. Ma, così come il mare, la loro calma non deve trarre in inganno: come le onde più tranquille celano i vortici più devastanti, i Gormiti del Mare nascondono sotto la loro pace ""zen"" una furia degna di uno tsunami!";Bustina Giocheria|Blister;1;0;0;0
725;Nature Unleashed;Popolo dell'Aria;Lord Noctis;noctis_nu_prova.png;;;;;;;placeholder.jpg;;LORD NOCTIS|Giovane, forte e sicuro di sé , Lord Noctis è il Signore della Tribù dell'Aria. Armato di una letale spada a due lame Noctis sfrutta la velocità dei venti e la furia delle tempeste per affrontare i suoi nemici! Discendente di una nobile famiglia e figlio di Re Nadar, Noctis è il Principe che meglio conosce i poteri delle Gorm Stone e uno dei più potenti Signori della Natura!;Bustina Edicola|Bustina Giocheria;1;0;0;0
726;Nature Unleashed;Popolo dell'Aria;Hossu;hossu_nu_prova.png;;;;;;;placeholder.jpg;;HOSSU|Hossu è il fiero protettore di Noctis, un Gormita altezzoso ed arrogante che guarda tutti gli altri Popoli dall'alto verso il basso. I suoi poteri gli permettono di controllare le correnti di aria calda, scatenando terribili vortici ustionanti capaci di piegare anche il più valoroso dei nemici! Niente può resistere più di qualche secondo alle sferzanti ondate di calore generate da Hossu!;Bustina Giocheria|Blister;1;0;0;0
727;Nature Unleashed;Popolo dell'Aria;Blart;blart_nu_prova.png;;;;;;;placeholder.jpg;;BLART|Un umile Gormita dell'Aria, Blart è famoso per i suoi problemi…di scarico! Il suo corpo è capace di produrre letali gas tossici e di liberarli contro i nemici ogni volta che Blart è emozionato o in pericolo, praticamente…sempre! Ma non fatevi ingannare: il suo aspetto umile nasconde un animo nobile e pronto al sacrificio per i suoi amici!;Bustina Giocheria|Blister;1;0;0;0
728;Nature Unleashed;Popolo dell'Aria;Nimbyth;nimbyth_nu_prova.png;;;;;;;placeholder.jpg;;NIMBYTH|Il freddo delle vette innevate non potrà mai eguagliare la gelida potenza di Nimbyth! I venti sono sotto il suo controllo, le correnti più fredde sono semplici brezze in confronto alle furiose tempeste di ghiaccio sviluppate da questo inarrestabile Gormita! Ogni nemico che ha osato affrontare il suo potere si è ritrovato con il ghigno congelato in una smorfia di terrore!;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
729;Nature Unleashed;Popolo dell'Aria;Soldato dell'Aria;goraria_nu_prova.png;;;;;;;placeholder.jpg;;SOLDATO DELL'ARIA|Al momento purtroppo non è stata ritrovata la sua desrizione presente sul sito nel 2014;Bustina Giocheria|Blister;1;0;0;0
730;Nature Unleashed;Popolo del Vulcano;Firespitter;firespitter_nu_prova.png;;;;;;;placeholder.jpg;;FIRESPITTER|Il più crudele generale di Magor, Firespitter è una vera fornace vivente, armato di una letale falce di lava capace di perforare anche le mura più spesse di Gorm! Fortunatamente per i Signori, la sua crudeltà è pareggiata solo dalla sua stupidità! I Signori spesso riescono a batterlo sfruttando la sua arroganza contro di lui, ma la vittoria è sempre ottenuta a caro prezzo!;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
731;Nature Unleashed;Popolo del Vulcano;Sceven;sceven_nu_prova.png;;;;;;;placeholder.jpg;;SCEVEN|Una figura ombrosa che non vuole far sapere a nessuno a quale tribù apparteneva prima di passare al lato oscuro del potere e della follia. Ha immerso il suo corpo nella lava per trasformarsi, ed ora il suo tocco appassisce ed abbatte qualsiasi forma di vita che si trovi tra lui e quello che cerca!;Bustina Giocheria|Blister;1;0;0;0
732;Nature Unleashed;Popolo del Vulcano;Andrall;andrall_nu_prova.png;;;;;;;placeholder.jpg;;ANDRALL|Uno dei consiglieri più infidi di Magor, Andrall accarezza il sogno di diventare il nuovo Signore del Vulcano tradendo il suo padrone! Capace di ingannare anche un Popolo nobile come quello dell'Aria, Andrall è un vero pericolo per i Signori della Natura! I nostri eroi devono ignorare le sue parole o rischiano di trovarsi un contro l'altro!;Bustina Giocheria|Blister;1;0;0;0
733;Nature Unleashed;Popolo del Vulcano;Fume;fume_nu_prova.png;;;;;;;placeholder.jpg;;FUME|Il ninja del Vulcano, Fume è un avversario davvero difficile per i nostri eroi: nessuno è in grado di notarlo se lui non vuole, e nessuno può sentirlo attaccare prima che sia troppo tardi! Capace di svanire in una nube e comparire a metri di distanza, armato di mortali Nunchaku e di stelle ninja fatti di lava, Fume è un vero pericolo mortale sia per i nemici che per gli alleati!;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
734;Nature Unleashed;Popolo del Vulcano;Soldato del Vulcano;gorvulcano_nu_prova.png;;;;;;;placeholder.jpg;;SOLDATO DEL VULCANO|Al momento purtroppo non è stata ritrovata la sua desrizione presente sul sito nel 2014;Bustina Giocheria|Blister;1;0;0;0
735;Nature Unleashed;Popolo del Vulcano;Magor;magor_nu_prova.png;;;;;;;placeholder.jpg;;MAGOR|Sconfitto nell'antichità dai precedenti Signori della Natura, Magor è riapparso in questa era per ristabilire il suo Regno di Terrore! Sebbene privo dei poteri delle Gorm Stone, Magor rimane l'incarnazione del terrore per l'intera Gorm. I Signori troveranno pane per i loro denti affamati di battaglie, Magor è pronto a tutto per ritornare al potere!;Bustina Edicola|Bustina Giocheria;1;0;0;0
736;Nature Unleashed;Popolo della Terra;Lord Agrom Armatura di Titanio;agrom_nu_m_prova.png;;;;;;;;;LORD AGROM|Coraggioso, curioso e tollerante, il giovane Agrom ama il suo popolo, ma è diverso da ogni altro Gormita della Terra: pensa che la chiave per sconfiggere Magor risieda nell'unione di tutte le Tribù di Gorm. Assieme al potere del suo inarrestabile Rock Hammer, Agrom è pronto per guidare gli altri Principi di Gorm in un'epica battaglia degna dei tempi antichi!;Magazine New 19;0;0;0;0
